gene	met.row	expr.row	count
ROGDI	15667	15151	2
FAM55C	15668	6104	4
WNT2	15669	19616	2
C13orf35	15670	1851	2
RPL12	15671	15191	4
LRSAM1	15671	10359	4
TECR	15672	17861	10
ELK3	15674	5526	2
TMEM139	15675	18178	3
CROT	15676	4263	6
TP53TG1	15676	18527	6
BSDC1	15677	1621	2
CCDC112	15680	3075	2
CHID1	15681	3699	2
NLGN2	15682	11918	2
C19orf55	15683	2114	4
C14orf105	15684	1859	2
PAQR7	15685	12931	2
GLYR1	15686	7120	2
UBN1	15686	19090	3
RASA1	15687	14656	2
AKAP14	15688	494	2
PHLDB3	15689	13368	2
WDTC1	15690	19568	2
TUBB3	15691	18944	2
IFNA8	15692	8285	1
LYRM4	15693	10440	2
FARS2	15693	6212	2
SPACA4	15694	17054	2
FAM83E	15694	6165	2
BIRC6	15695	1523	2
SLC26A8	15696	16239	2
GRM6	15697	7460	2
ENAH	15698	5581	2
ITGA2	15699	8628	2
SNRPC	15700	16941	2
SRP54	15701	17245	2
TUBB4	15702	18946	2
OTUD6A	15704	12798	2
KIAA0240	15705	8926	2
RAPSN	15706	14647	2
MAP4K1	15707	10582	3
EIF3K	15707	5486	4
UPF3B	15709	19207	2
ZFYVE9	15710	19913	2
SPPL2A	15711	17176	2
TSPAN8	15712	18811	2
DAB2IP	15713	4625	9
RAB7A	15714	14546	2
ZNF148	15715	19978	3
ZNF85	15716	20460	2
CEBPE	15717	3548	2
ZNF687	15719	20348	2
ALDOC	15720	555	2
GARS	15721	6863	2
GRTP1	15722	7470	2
ADAM15	15723	273	2
MSX1	15724	11266	18
CAPN12	15726	2946	2
FGF18	15727	6385	2
OR10J1	15728	12376	2
HOXC4	15729	8029	6
HOXC5	15729	8030	6
KRT81	15730	9270	1
MCRS1	15731	10730	2
METTL7B	15732	10842	1
NEURL3	15733	11796	2
IL6	15735	8446	2
ZNF71	15736	20377	2
ZNF148	15737	19978	3
ATP5J	15738	1233	4
GABPA	15738	6774	4
ANP32D	15739	760	2
DNAJB1	15740	5063	1
C20orf108	15741	2275	1
ACO1	15742	183	2
KCNQ5	15743	8841	2
FAM9C	15744	6195	2
AGPAT2	15745	432	2
ALG8	15746	569	2
SIRPG	15747	16049	2
TAF6L	15748	17636	2
SLC19A1	15749	16143	2
GPR12	15750	7294	2
APOA4	15751	843	2
PTGR2	15753	14336	2
RNF207	15755	15094	4
C9orf140	15757	2770	2
BNC1	15758	1561	7
PLCZ1	15759	13567	2
CAPZA3	15759	2966	2
FAM19A2	15760	6035	2
TECTA	15761	17862	2
MTHFD2	15762	11305	1
MAP4K4	15763	10585	2
TSLP	15764	18785	2
GALNT3	15765	6834	1
HABP4	15766	7613	2
IMPDH1	15767	8469	5
AMPD1	15768	633	2
HPX	15769	8062	2
CXorf48	15770	4508	1
BLK	15771	1529	2
CD22	15772	3322	2
FBXO2	15773	6275	3
FBXO44	15773	6289	3
TRPM8	15774	18746	1
EMR3	15775	5574	4
DAPK1	15776	4643	8
THOC1	15777	17982	2
TSPYL5	15778	18823	2
NMI	15779	11954	2
PRLHR	15780	14091	2
ANKRD42	15781	722	2
GATA5	15782	6879	7
MACC1	15783	10462	1
AIMP1	15784	478	2
TBCK	15784	17747	2
GJB4	15785	7044	2
ZNF558	15786	20245	2
NANOS1	15787	11535	2
TAF13	15788	17622	2
PEX5	15790	13261	2
COPS5	15791	4102	1
MSX1	15792	11266	18
CCDC130	15793	3092	1
ARHGDIG	15794	957	2
RGSL1	15795	14931	3
WNT5A	15796	19620	2
IFLTD1	15797	8272	2
ATP6V1E2	15799	1258	2
HOXA11AS	15800	8004	2
HOXA11	15800	8005	2
ETV5	15801	5754	2
C2orf60	15802	2421	4
C2orf47	15802	2409	4
FCRL2	15803	6333	1
SBF1	15804	15524	2
BAT2	15805	1398	2
C11orf30	15806	1745	2
PPP3R2	15807	13955	2
GRIN3A	15807	7442	4
SPRYD3	15808	17198	2
ZNF660	15809	20326	2
PPIG	15810	13873	2
NUDT22	15811	12202	2
TRPT1	15811	18748	2
KIAA0649	15812	8949	2
MIIP	15813	10945	2
SERPINB3	15814	15806	1
SAP30	15815	15499	2
FGF19	15817	6386	2
GRB10	15819	7413	12
CHML	15820	3705	2
OPN3	15820	12347	2
C1R	15821	2152	2
CCL27	15822	3233	2
PHB2	15824	13328	4
EMG1	15824	5557	4
NUF2	15825	12212	2
N4BP2L2	15826	11493	2
CDCP1	15827	3433	2
ALS2CR11	15828	599	2
SPATA20	15829	17087	2
PICK1	15830	13398	1
SHFM1	15831	15986	1
UCK2	15832	19123	2
CHCHD1	15833	3669	2
LIMS2	15834	9591	4
ACPT	15835	205	2
NFKBIL2	15836	11834	2
ALPK2	15837	593	1
COMP	15838	4090	2
LTBR	15839	10392	1
BCKDK	15840	1439	2
C9orf140	15841	2770	2
PVRL3	15842	14427	2
HOXB13	15843	8015	2
DNAH3	15844	5047	4
TMEM159	15844	18200	4
SCG5	15845	15583	1
SPOCD1	15846	17166	2
CNOT6	15847	3987	2
FGFR1	15848	6405	2
KLK11	15849	9170	2
ZNF718	15850	20376	2
RNH1	15851	15129	2
ALDH3A1	15852	543	2
BTBD11	15853	1632	2
LHCGR	15854	9548	2
HIST1H3B	15855	7856	3
CDK14	15856	3469	2
PROK2	15857	14118	2
TRPC3	15858	18733	2
ALOX15B	15859	586	2
ZNF248	15860	20037	2
CNTNAP1	15861	4011	2
CCR10	15861	3275	2
NHP2L1	15862	11862	2
ARF5	15864	909	2
FOXE1	15865	6610	2
DPM3	15866	5172	2
MAP3K5	15867	10577	2
PSMB7	15868	14260	2
EPHA4	15869	5640	2
SIN3A	15870	16038	2
PRMT10	15871	14098	2
CORO1B	15872	4120	2
PFAS	15873	13266	2
C17orf68	15873	2033	2
FPR1	15874	6647	2
SULT1A1	15876	17474	2
P2RY14	15878	12833	2
MED12L	15878	10759	8
NOD1	15879	11973	2
MFAP5	15880	10855	1
TPST1	15881	18569	2
ALX4	15882	606	22
DNAJC1	15883	5082	2
EFCAB6	15884	5399	1
COX4NB	15885	4137	3
COX4I1	15885	4135	3
MFHAS1	15886	10858	1
RECQL5	15887	14811	2
SAP30BP	15887	15497	2
BIK	15888	1516	6
HDAC7	15889	7705	2
RBM15B	15890	14714	2
SLC16A10	15891	16117	2
CCDC83	15892	3189	2
PISD	15893	13466	2
SYNJ2	15894	17559	2
TAF15	15895	17623	2
BCAR1	15896	1425	2
AP1G1	15897	791	2
NUP155	15898	12221	2
LYSMD1	15899	10443	4
SCNM1	15899	15617	4
SMARCAL1	15900	16496	2
PRPSAP2	15901	14149	2
MANEA	15903	10546	2
PACRG	15904	12860	3
PARK2	15904	12944	3
GSPT1	15905	7486	2
HLF	15906	7924	2
HTR5A	15907	8185	2
FDFT1	15908	6340	2
EDNRB	15909	5377	8
IL1B	15910	8394	2
GSC2	15911	7474	2
SFRP1	15912	15866	5
APBA1	15913	815	4
ZNF860	15914	20461	2
OSBPL10	15914	12753	2
SLC1A3	15915	16148	1
MTNR1B	15916	11328	2
ATP5J	15917	1233	4
GABPA	15917	6774	4
PCGF3	15921	13080	2
YIF1B	15923	19710	4
FOXN2	15924	6628	2
COX7A2	15925	4147	1
PLSCR2	15926	13635	2
PRRC1	15927	14176	2
ASB6	15928	1098	2
OTP	15929	12791	2
TIAM1	15930	18010	1
EIF3L	15931	5487	2
PCNXL3	15932	13097	1
MAP3K11	15932	10568	2
TUBGCP2	15933	18955	4
ZNF511	15933	20208	4
RECQL4	15934	14810	4
LRRC14	15934	10279	4
SNAPC1	15935	16561	2
TBXA2R	15936	17774	2
MEGF8	15937	10797	4
ACBD3	15938	160	2
PTPN1	15939	14366	2
FKBP15	15940	6446	1
SLC31A1	15940	16279	1
ABCC4	15941	90	2
GPR17	15943	7328	2
LIMS2	15943	9591	4
SLC35F5	15946	16309	1
SYN2	15947	17546	4
ZNF37A	15948	20120	2
DAB2	15949	4626	2
FAM188A	15950	6011	2
ABCD2	15952	98	1
GNAI2	15953	7143	2
NMNAT3	15954	11957	2
CELSR1	15955	3569	2
CD3G	15956	3351	2
MANF	15957	10547	2
ZBED4	15958	19755	2
P4HB	15959	12842	2
ANKRD45	15960	725	2
MUS81	15961	11365	3
CIAO1	15962	3773	4
TMEM127	15962	18163	4
CTU1	15963	4438	2
CST6	15964	4351	2
XCR1	15965	19656	2
ABAT	15966	59	2
DYNC2LI1	15967	5304	2
CSTB	15968	4357	2
ACCS	15969	171	2
EMILIN1	15970	5560	2
EFNB1	15971	5415	9
MDP1	15972	10747	4
CHMP4A	15972	3710	2
CTGF	15973	4398	2
IGFBP3	15974	8323	5
RPL32	15975	15230	2
GPX1	15976	7395	2
KCTD12	15977	8854	2
EPHB1	15978	5645	2
C2orf51	15979	2413	2
DFNB31	15980	4873	2
P2RY6	15981	12837	2
TAS2R60	15983	17692	2
ST18	15984	17306	1
KLK10	15986	9169	11
C20orf7	15987	2324	3
ESF1	15987	5722	3
ERCC1	15988	5684	2
ABCD4	15989	100	2
TMEM105	15990	18141	2
CYP2W1	15991	4581	2
SLC17A4	15993	16134	2
ZNF579	15994	20266	2
GABRA2	15995	6778	2
NFIL3	15996	11825	2
RMND5A	15997	15014	1
CD302	15998	3341	2
MX1	15999	11374	2
KATNA1	16000	8735	1
COMT	16001	4092	3
TXNRD2	16001	19000	3
PLEKHJ1	16002	13601	2
SF3A2	16002	15852	2
CCKAR	16003	3213	2
ST6GAL1	16004	17315	2
PRR14	16005	14153	2
RNASEN	16006	15036	2
C5orf22	16006	2550	2
FHIT	16007	6417	9
GDF11	16008	6940	2
DNAH8	16009	5051	1
GAS8	16010	6873	2
C14orf106	16011	1860	2
CXCL17	16012	4477	2
GABRB3	16013	6785	1
GLIPR1L2	16014	7077	3
CDCA3	16015	3427	4
SPAG9	16016	17066	2
C2orf66	16017	2427	1
LLGL1	16018	9624	2
C6orf204	16020	2633	2
HHAT	16021	7787	2
MRPS31	16022	11208	2
GADL1	16023	6802	2
ERGIC1	16024	5694	2
KCNJ5	16025	8807	4
C11orf45	16025	1753	2
ZC3H12A	16026	19799	2
BAX	16027	1405	2
CD1B	16028	3312	2
CELA2A	16029	3558	2
CNGA3	16030	3963	2
GSTM4	16031	7501	2
AFAP1	16032	396	4
ACPP	16033	204	1
SPAST	16034	17079	2
PAH	16035	12884	2
ILDR2	16037	8453	2
BTAF1	16038	1630	2
PPPDE1	16039	13963	2
UBE2E1	16040	19047	2
SLC6A13	16041	16393	2
RBM47	16042	14739	2
PHKG2	16043	13362	2
C6orf203	16044	2632	2
CCDC88A	16045	3196	2
GNAI2	16046	7143	2
GM2A	16047	7121	2
KIAA1199	16048	8977	2
HSD17B14	16049	8103	2
COPS7A	16050	4104	2
SLC9A11	16051	16430	1
C18orf16	16052	2062	4
AQP4	16052	889	4
EFNB1	16053	5415	9
NT5DC3	16054	12155	2
KCNN4	16055	8834	2
ZNF615	16056	20296	2
CUEDC1	16057	4444	2
KLHL32	16059	9156	2
CGB2	16060	3650	2
SNAR-G2	16060	16579	2
RNF5P1	16062	15121	2
RNF5	16062	15122	2
AGPAT1	16062	431	2
RALBP1	16063	14607	1
KRT33A	16064	9244	2
GPT	16065	7394	2
SEMA4A	16066	15730	1
BOP1	16067	1576	2
HSF1	16067	8117	2
CCDC8	16068	3200	2
CCDC6	16069	3173	2
CSPG5	16070	4336	2
ACSS1	16071	225	1
LOXL3	16072	10208	4
DMAP1	16073	5017	2
WDR47	16074	19524	2
GDF3	16075	6944	2
CHMP1A	16076	3706	3
C16orf55	16076	1969	3
PRNP	16077	14107	2
RAI1	16078	14604	2
LNP1	16079	9654	1
TOMM70A	16079	18496	1
ATP5S	16081	1238	4
L2HGDH	16081	9372	4
JAK1	16082	8689	2
MFSD6	16083	10873	1
RCBTB2	16084	14781	2
RASSF7	16085	14689	3
C11orf35	16085	1748	2
PRIM2	16086	14052	2
HK1	16087	7894	2
IGDCC3	16088	8310	2
ADNP	16089	365	2
MPG	16090	11090	1
B4GALNT4	16091	1348	2
NDUFA9	16092	11720	2
SLC5A8	16093	16388	7
TMX1	16095	18400	2
ZNF207	16096	20009	5
GLI4	16097	7075	2
MARCH10	16098	10622	2
GRIK2	16099	7433	2
NECAP2	16100	11757	2
SNHG3-RCC1	16101	16593	2
SNHG3	16101	16594	2
ZNF48	16102	20193	2
TPO	16103	18551	2
C20orf4	16104	2317	2
DUT	16105	5288	2
HAT1	16106	7641	1
EVPL	16107	5765	1
EIF2C4	16108	5470	2
MEP1A	16109	10810	2
SPATA20	16110	17087	2
ZNF185	16111	19996	2
COX5B	16112	4139	2
C9orf142	16113	2771	2
SORL1	16114	17012	2
PODN	16115	13715	2
TP53BP2	16116	18520	2
OSTBETA	16118	12775	2
KIAA0182	16120	8921	2
BTBD7	16121	1642	3
KIAA1409	16121	8995	5
SLC22A18AS	16122	16163	8
SLC22A18	16122	16164	16
TBPL2	16124	17756	2
WDR34	16125	19512	2
KIAA1908	16126	9030	2
PSMG3	16126	14291	2
SRF	16127	17234	7
PRICKLE1	16128	14047	2
NEFH	16129	11763	2
PC	16131	13119	4
FRMD5	16132	6665	2
C20orf94	16133	2326	2
MKKS	16133	10963	2
WDHD1	16134	19496	3
SOCS4	16134	16994	3
PIK3CB	16136	13431	2
ASPH	16137	1128	3
RBBP6	16138	14701	2
ZNF341	16139	20104	1
TRIM63	16140	18686	2
VPS52	16141	19425	3
RPS18	16141	15282	3
SART3	16142	15511	4
AP3M2	16143	807	2
EPRS	16144	5663	2
C10orf107	16145	1679	1
TP53TG1	16146	18527	6
CROT	16146	4263	6
ERBB2	16147	5679	11
SBNO1	16148	15528	2
UBXN11	16149	19110	1
CD52	16149	3359	1
MRPL39	16150	11167	2
NXNL1	16151	12253	2
TMEM184B	16152	18229	2
PPP1R15B	16153	13913	2
PF4	16154	13265	2
C7orf42	16155	2682	2
EPCAM	16157	5633	2
CDKL1	16158	3493	2
MAP3K13	16159	10570	1
TACSTD2	16160	17614	2
USP11	16161	19244	2
SLC2A7	16162	16266	2
LOC253724	16163	9865	2
HSP90B1	16163	8132	2
PLA2G2F	16164	13522	2
AFF1	16165	398	2
SMARCA5	16166	16494	2
WT1	16167	19637	20
ACSL1	16168	214	1
SHMT1	16169	15997	2
BCL3	16170	1453	2
HLA-C	16171	7901	2
LYZ	16172	10453	1
JSRP1	16173	8717	1
GP9	16174	7238	2
TMEM90B	16175	18353	2
ZNF219	16176	20018	2
C14orf176	16176	1888	2
PCK1	16177	13085	2
MCM4	16178	10720	2
PRKDC	16178	14083	3
SLC27A5	16180	16245	2
PPP2R5E	16181	13950	2
ANXA7	16182	779	2
CDC20	16183	3399	2
CACNB4	16184	2876	2
ENOSF1	16185	5595	2
DRD1	16186	5206	2
KRT6A	16187	9256	3
ADAMTS13	16188	297	3
THSD1	16189	17996	2
SH3GLB1	16190	15962	2
FEM1A	16191	6348	2
C15orf52	16192	1946	2
MPHOSPH6	16193	11092	2
WEE1	16194	19570	1
BLZF1	16195	1538	4
NME7	16195	11953	4
MAGEB6	16196	10499	2
UBE2J1	16197	19055	2
ZNF706	16198	20365	2
CAPS	16199	2963	2
GPER	16200	7261	1
C7orf50	16200	2690	3
DLGAP1	16202	4999	2
MRPL15	16203	11145	2
UQCRC1	16204	19221	2
MKRN3	16205	10971	3
C16orf42	16206	1962	4
GNPTG	16206	7185	4
BCL2L1	16207	1450	2
S100A9	16208	15450	3
SPERT	16209	17126	2
C14orf119	16210	1864	4
ACIN1	16210	179	4
CHMP7	16211	3715	1
EEF2	16212	5389	2
DIRAS3	16214	4956	14
SEPSECS	16215	15757	2
TMED6	16216	18130	2
C6orf15	16217	2615	2
FAM57B	16218	6107	2
RB1	16219	14697	19
RASGRF1	16220	14670	2
GRHL3	16221	7423	2
CUL4A	16222	4449	3
PCID2	16222	13083	3
FGF21	16223	6389	4
MT3	16225	11281	2
WNK2	16226	19607	2
GPR4	16227	7351	2
ACY1	16228	263	2
RASA1	16229	14656	2
MSH3	16230	11239	4
DHFR	16230	4904	4
ZBTB45	16231	19782	1
APOA1BP	16232	840	2
GPR148	16233	7307	2
SDCBP2	16234	15649	2
ANXA8L2	16236	781	1
C19orf40	16237	2100	2
CCDC123	16237	3085	2
TNFRSF10C	16238	18415	6
HNF1A	16239	7964	2
HSD3B1	16240	8112	2
ST5	16241	17314	3
C11orf17	16241	1739	3
LPCAT2	16242	10220	2
FRK	16243	6660	2
MTERFD1	16244	11293	2
PTDSS1	16244	14316	2
TNFRSF17	16245	18423	2
SLC5A8	16246	16388	7
CTSZ	16247	4434	7
CTSO	16248	4431	2
SASS6	16249	15514	4
CCDC76	16249	3181	4
DICER1	16250	4944	2
FLJ45244	16250	6528	2
ZNF280B	16251	20062	1
RNF168	16252	15080	1
ZNF622	16253	20302	2
SGTA	16254	15933	2
HSCB	16255	8095	4
CHEK2	16255	3689	4
CPNE9	16256	4184	2
ANKRD7	16258	738	2
PTPN20B	16259	14368	2
PTPN20A	16259	14367	2
PSME4	16260	14287	2
USP54	16261	19290	2
SMAD9	16262	16487	2
C12orf65	16263	1826	2
SF3B2	16264	15856	2
PRLHR	16265	14091	2
TSTD2	16266	18836	3
NCBP1	16266	11602	3
ITCH	16267	8620	2
MATN2	16268	10659	2
FAM176A	16269	5989	2
MSN	16270	11253	2
APEX1	16271	828	3
OSGEP	16271	12767	3
GEM	16272	6964	2
ENTPD6	16273	5613	2
PRPF4B	16275	14139	2
ZNHIT2	16276	20477	2
PIGO	16279	13411	6
MUC15	16280	11348	2
ANO3	16280	750	2
IMMP2L	16281	8460	3
CAPRIN1	16282	2959	2
FAM8A1	16283	6178	2
CMAS	16284	3939	2
RUNDC3B	16285	15408	3
ABCB1	16285	76	3
SEPT4	16286	15765	1
MAPKSP1	16287	10617	2
PLS3	16288	13633	2
SPEG	16289	17123	2
REXO2	16290	14854	2
SYT4	16291	17583	2
NAIF1	16292	11530	4
SLC25A25	16292	16203	2
ODF3	16293	12298	2
TUSC2	16294	18969	2
BECN1	16295	1479	2
MAD2L1	16296	10468	2
GDI1	16297	6949	2
ABCB7	16298	80	2
PKN2	16299	13502	2
SLC5A7	16300	16387	2
TPM4	16301	18549	2
FRMPD1	16304	6669	2
USP1	16305	19255	1
UBE2I	16306	19054	2
C1R	16307	2152	2
RNF41	16308	15117	3
MTCH1	16309	11288	2
EDARADD	16310	5361	2
ARPC1A	16311	1038	2
CEBPD	16312	3547	2
KRTAP17-1	16313	9303	2
STAG2	16314	17341	2
PLA2G12A	16315	13513	2
PRKCDBP	16316	14071	4
DECR2	16317	4798	2
ADIPOR2	16318	360	1
NR4A2	16319	12093	1
FGF8	16320	6398	2
CXCL2	16321	4479	1
TBPL2	16322	17756	2
SMARCC1	16323	16498	1
CARD6	16324	2974	1
NOL7	16325	11983	2
TPST1	16326	18569	2
CNTNAP2	16327	4012	2
HDAC11	16328	7698	6
KIF4A	16329	9072	2
PDZD11	16329	13209	2
WNT6	16330	19622	2
REEP4	16331	14816	2
NDUFB7	16332	11734	2
RMND5B	16333	15015	2
CD46	16334	3355	2
BDNF	16335	1476	2
UCHL3	16336	19120	2
ARF3	16337	907	2
HBA2	16338	7654	1
EDNRA	16339	5376	1
MFAP1	16340	10850	2
IL17F	16341	8381	2
LOC256880	16342	9870	2
H2AFZ	16342	7603	2
CDC42	16343	3420	1
C5orf33	16344	2558	1
ATP6V1G2	16345	1261	2
NFKBIL1	16345	11833	2
CASK	16346	2992	2
QRICH1	16347	14470	2
HAGH	16348	7620	3
FAHD1	16348	5846	3
PNLIPRP2	16350	13684	2
THUMPD2	16351	18002	2
CD83	16352	3379	2
LINS1	16353	9607	2
ASB7	16353	1099	2
C9orf156	16354	2777	2
TMOD3	16355	18370	2
PPP1CB	16357	13899	1
NRXN1	16358	12126	2
PEX16	16359	13254	2
CXCR5	16360	4489	2
C1orf25	16361	2229	3
C1orf26	16361	2230	3
PEX26	16362	13257	2
FAHD2A	16363	5847	2
EGFL8	16364	5425	2
MCM7	16365	10723	4
AP4M1	16365	812	4
ZBTB43	16366	19780	2
EIF2C2	16367	5468	2
CHGA	16369	3692	2
NF2	16370	11809	2
SIGLEC6	16371	16024	1
FGF17	16372	6384	2
C9orf80	16374	2817	2
RAD51L3	16375	14584	3
AGXT2	16376	451	2
MBLAC2	16377	10679	2
POLR3G	16377	13772	2
KIAA0776	16378	8956	2
OSBPL9	16379	12762	1
TMC8	16381	18112	4
TMC6	16381	18110	4
POMC	16382	13785	2
CA7	16383	2843	2
MSR1	16384	11254	1
KAAG1	16385	8724	3
DCDC2	16385	4698	3
STRADA	16386	17424	2
C1orf58	16387	2245	4
AIDA	16387	468	4
C15orf44	16388	1942	2
CCND2	16389	3253	12
ALDH1L1	16390	540	2
PPIB	16391	13867	2
ACAD10	16392	145	2
BRAP	16392	1588	2
BRF1	16393	1603	3
BRF2	16394	1604	2
KIAA0195	16395	8922	2
MAPRE2	16396	10619	2
HSPA2	16398	8141	5
SNRPN	16399	16948	15
ATPAF2	16400	1276	2
C17orf39	16400	2009	2
ELMOD3	16401	5536	3
RETSAT	16401	14848	3
OXR1	16402	12816	2
CCNE2	16403	3257	2
DLD	16404	4988	2
SNAPC5	16405	16565	2
MOCS3	16407	11057	4
DPM1	16407	5170	4
C17orf37	16408	2008	2
BACE2	16410	1361	3
SCLY	16411	15598	2
CMTM3	16412	3948	2
RAMP3	16413	14619	2
C3orf58	16414	2490	2
ALCAM	16415	533	2
TPX2	16416	18576	2
SGOL1	16417	15924	2
ITPKB	16418	8670	2
KIF11	16419	9041	2
CDCA8	16420	3432	2
PLXNB3	16421	13650	2
KPNA6	16422	9209	2
CD99L2	16423	3387	2
TMEM38A	16424	18292	2
C19orf42	16424	2102	2
SARS	16425	15509	2
MYL12B	16426	11426	2
FAM24B	16427	6053	2
WDR85	16428	19557	2
FAM46B	16429	6083	2
CENPB	16430	3577	2
SAFB2	16431	15470	3
SAFB	16431	15471	3
UBE2F	16432	19050	2
AARS	16433	53	3
EXOSC6	16433	5791	2
CSF2RB	16434	4305	2
COL7A1	16435	4070	3
CDK20	16436	3476	2
AGXT	16437	452	2
GABRA4	16438	6780	2
C1orf226	16439	2224	2
C1orf111	16439	2163	2
SPINK1	16440	17146	2
ITGA7	16441	8633	2
LTC4S	16442	10394	2
SLC11A2	16443	16096	2
BST2	16444	1628	2
C17orf105	16445	2003	1
DUSP3	16445	5280	2
C9orf43	16446	2796	4
POLE3	16446	13733	4
UTP14A	16447	19302	2
PTTG2	16448	14407	2
TBC1D1	16448	17714	4
NRXN3	16451	12128	2
LRRC45	16452	10315	2
STRA13	16452	17421	2
TOP1	16453	18501	2
SLC1A6	16454	16151	2
CYP4F3	16455	4595	2
ABCC5	16456	91	2
TSSK3	16457	18831	2
ACOT13	16458	187	3
TOR1AIP2	16459	18509	2
EPHB3	16460	5647	2
ARAP3	16461	902	2
TGFBR3	16462	17941	2
C13orf16	16463	1839	2
LOC282997	16464	9874	2
PDCD4	16464	13127	2
CDK20	16465	3476	2
IL1RL1	16466	8406	2
ARID5A	16468	987	1
NOD1	16470	11973	2
LIPC	16471	9609	2
GDPD5	16472	6956	2
XPR1	16473	19685	2
MZF1	16474	11490	2
LOC100131691	16474	9713	4
PLA2G1B	16475	13517	2
PHLDB2	16476	13367	1
WDR49	16477	19526	1
NCAPD2	16478	11596	4
ITPR3	16479	8674	2
CCDC81	16480	3187	2
C1orf156	16481	2188	2
C1orf112	16481	2164	2
TSPAN9	16482	18812	2
KRT2	16483	9241	2
UBXN2A	16484	19112	2
RXRA	16485	15426	2
ORM2	16486	12747	2
BAMBI	16487	1382	2
NDUFC2	16488	11738	2
ADAM29	16489	283	2
TKTL2	16490	18056	2
RSAD1	16491	15357	2
SULT1B1	16492	17477	1
DUSP12	16493	5265	2
SORCS1	16494	17008	1
LOC285954	16495	9936	2
INHBA	16495	8487	2
TMEM126A	16496	18161	2
NUDC	16497	12187	2
ACPL2	16498	203	1
C4orf35	16499	2525	2
VWCE	16500	19463	2
ACOX1	16501	195	2
C17orf106	16501	2004	3
ING2	16502	8481	2
C11orf68	16503	1770	4
DRAP1	16503	5205	4
SAE1	16504	15469	2
PANK3	16505	12909	2
CCNA1	16506	3245	3
DENND3	16507	4850	2
MLPH	16508	10996	1
ARHGEF7	16509	977	2
SOX14	16510	17022	2
MAGT1	16511	10518	2
KRTAP13-3	16512	9300	1
SFRP4	16513	15868	6
C5orf23	16514	2551	2
SFRS12IP1	16515	15871	2
BPTF	16516	1585	2
HNRNPD	16517	7978	2
MAMLD1	16518	10532	2
CAMSAP1L1	16520	2933	2
ERLIN1	16521	5704	2
CPNE7	16522	4182	2
MRGPRX4	16523	11135	2
MAP1D	16524	10553	1
ZNF423	16525	20149	2
PHF6	16526	13352	2
SEPT12	16527	15760	2
LRRN2	16528	10351	2
WT1	16530	19637	20
HNRNPL	16531	7984	2
SLC22A7	16532	16175	1
KCNQ1	16533	8837	23
MMP3	16534	11031	2
POLR2G	16535	13756	6
IL8	16536	8449	1
SNX4	16537	16982	2
SLC38A1	16538	16320	2
CD4	16539	3358	2
CYB561D2	16540	4521	4
OR1N1	16541	12437	2
RNF4	16542	15120	2
MRI1	16543	11136	2
ITPKC	16545	8671	2
ADCK4	16545	330	2
TFPI	16546	17927	2
RGSL1	16547	14931	3
ZNF672	16548	20335	2
RUSC2	16549	15414	2
CNGB1	16550	3965	2
KLF10	16551	9107	2
IL11	16552	8366	2
CNOT2	16553	3983	2
C20orf186	16554	2297	2
PLAC2	16555	13536	2
TH1L	16556	17957	1
C1orf135	16557	2180	2
PODXL	16558	13717	2
KRT27	16559	9239	2
MBOAT7	16560	10686	3
TSEN34	16560	18768	2
C1orf43	16561	2235	2
UBAP2L	16561	19031	2
SGCE	16562	15910	10
PEG10	16562	13229	15
FGF18	16563	6385	2
BTN2A3	16564	1659	2
HOXB5	16565	8020	2
WT1	16568	19637	20
C1orf54	16569	2241	2
DEF8	16570	4802	2
MYO1F	16571	11455	2
THRSP	16572	17994	2
PPAP2B	16573	13835	2
GPR137B	16574	7298	2
SERPINA3	16576	15794	2
WWOX	16577	19643	2
TRPM6	16578	18744	2
NCKAP1L	16579	11614	2
GABRB2	16580	6784	2
FAM122C	16581	5899	3
TMEM35	16582	18290	2
SS18	16583	17268	2
RAD51AP1	16584	14580	3
C12orf4	16584	1812	3
PAX4	16585	12980	2
SASS6	16586	15514	4
CCDC76	16586	3181	4
ZBTB20	16587	19764	2
FAM89A	16588	6176	2
TNFSF4	16589	18443	2
ZNF460	16590	20175	2
MYOD1	16591	11470	4
ZIM2	16592	19928	17
QTRTD1	16594	14477	2
KIAA1407	16594	8994	2
C14orf49	16595	1910	2
SYN1	16596	17545	4
TIMP1	16596	18038	2
SPRYD4	16597	17199	2
DNMT3B	16598	5122	2
TCF3	16599	17805	2
CHD1L	16600	3677	2
LOC285456	16601	9920	2
RPL34	16601	15231	2
MDH1	16602	10740	2
C2orf86	16602	2447	2
RUNX3	16603	15412	16
RIMKLA	16605	14982	2
ZNF223	16606	20021	2
C22orf25	16607	2367	2
LCN15	16608	9466	1
AVP	16609	1312	2
OTOR	16610	12789	2
WHSC2	16611	19592	1
C14orf132	16612	1868	2
TEAD2	16613	17855	4
NDST2	16614	11704	2
ASZ1	16615	1142	2
TMEM56	16616	18315	2
IRF7	16617	8586	2
PLCB2	16619	13551	2
ASB6	16620	1098	2
MYO19	16621	11449	1
PIGW	16621	13419	1
PER1	16622	13240	1
CRHBP	16623	4236	2
HSD17B1	16624	8104	2
USP29	16625	19264	2
IFT88	16626	8308	2
KLHL35	16627	9159	2
GMDS	16628	7124	2
LRRC6	16629	10334	2
ERF	16630	5693	2
TNFSF10	16631	18434	1
GPX7	16632	7401	2
SLC22A14	16633	16159	2
